,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_vect__min_df,param_vect__ngram_range,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,4.25233340263,0.828666607539,0.723786526208,0.846107627566,1,"(1, 1)","{'vect__ngram_range': (1, 1), 'vect__min_df': 1}",11,0.72325935508,0.845937869906,0.724787035922,0.846163627036,0.7233131751,0.846221385755,0.0630043696179,0.00612830306998,0.000707812989236,0.000122330875399
1,11.1699999968,2.10633325577,0.752983924531,0.989796103986,1,"(1, 2)","{'vect__ngram_range': (1, 2), 'vect__min_df': 1}",2,0.752049873669,0.9896769845,0.754271381215,0.990040748513,0.752630509361,0.989670578946,0.246272201376,0.0571625807687,0.000940729878441,0.000173009568151
2,20.7943333785,2.90433335304,0.758164870323,0.994989453764,1,"(1, 3)","{'vect__ngram_range': (1, 3), 'vect__min_df': 1}",1,0.75731216709,0.994967381895,0.760159584149,0.995112891911,0.757022829521,0.994888087486,0.176790595839,0.0843893764829,0.00141542240286,9.30936191965e-05
3,9.24533327421,1.36066675186,0.701555957858,0.990234031453,1,"(2, 2)","{'vect__ngram_range': (2, 2), 'vect__min_df': 1}",17,0.701987411125,0.990006951409,0.699855490913,0.9903640245,0.702825005104,0.990331118449,0.211796092349,0.0750525114847,0.00125009591681,0.000161130820176
4,18.9406666756,2.17166670163,0.707611073714,0.993073386483,1,"(2, 3)","{'vect__ngram_range': (2, 3), 'vect__min_df': 1}",16,0.706803238574,0.993062329329,0.707300098237,0.993009420496,0.708729913927,0.993148409623,0.263951041685,0.136404489603,0.00081671931425,5.72782089882e-05
5,11.7049999237,1.28866672516,0.632046247686,0.986324334083,1,"(3, 3)","{'vect__ngram_range': (3, 3), 'vect__min_df': 1}",26,0.629484315434,0.986061741517,0.633576435257,0.986306632074,0.633078019658,0.986604628659,0.104508420121,0.0662334687568,0.00182296315652,0.000221985935441
6,4.44633332888,0.805999994278,0.722944547749,0.809311882186,2,"(1, 1)","{'vect__ngram_range': (1, 1), 'vect__min_df': 2}",12,0.723144785787,0.808409159805,0.724232148548,0.809604782347,0.721456669558,0.809921704406,0.12592155065,0.00374170479612,0.00114189441052,0.000651301604747
7,10.0126665433,1.7776667277,0.741342651762,0.943959463386,2,"(1, 2)","{'vect__ngram_range': (1, 2), 'vect__min_df': 2}",4,0.740674679927,0.943844360006,0.741866364557,0.943606027228,0.741486914618,0.944428002923,0.102063160595,0.0550898427306,0.000497084573903,0.000345299485114
8,18.1916666031,2.45899995168,0.742705391317,0.960095732326,2,"(1, 3)","{'vect__ngram_range': (1, 3), 'vect__min_df': 2}",3,0.7426527894,0.959994349798,0.742464800124,0.959860682486,0.742998592183,0.960432164695,0.207255523152,0.0494974355066,0.00022107076593,0.000244072108971
9,7.63333328565,1.20633339882,0.68646372421,0.920666125609,2,"(2, 2)","{'vect__ngram_range': (2, 2), 'vect__min_df': 2}",19,0.685708600671,0.920338094697,0.68579800017,0.921103424995,0.687884609371,0.920556857135,0.0342669069957,0.0140080025979,0.00100536693658,0.000321856402464
10,16.2280000051,1.91699997584,0.688717177737,0.942710258969,2,"(2, 3)","{'vect__ngram_range': (2, 3), 'vect__min_df': 2}",18,0.687226936624,0.942642594375,0.688527554514,0.942934629431,0.690397086509,0.9425535531,0.0486894955502,0.0892449519977,0.0013011327318,0.00016276499481
11,9.30233335495,1.16966668765,0.590023587861,0.762241193077,2,"(3, 3)","{'vect__ngram_range': (3, 3), 'vect__min_df': 2}",27,0.588427161354,0.76187835728,0.591207178558,0.762228124253,0.590436434592,0.762617097699,0.31049469476,0.057534464038,0.00117188434717,0.000301731058115
12,4.43000006676,0.866999944051,0.721725862798,0.793635660373,3,"(1, 1)","{'vect__ngram_range': (1, 1), 'vect__min_df': 3}",13,0.72161481893,0.792675401699,0.722957412512,0.793496752887,0.720605327313,0.794734826532,0.150707166863,0.0701046086094,0.00096343769094,0.000846474700719
13,9.55633338292,1.79966664314,0.737412653985,0.905028032396,3,"(1, 2)","{'vect__ngram_range': (1, 2), 'vect__min_df': 3}",6,0.737572892273,0.905284565585,0.73663210888,0.904489942624,0.73803297721,0.90530958898,0.071485922992,0.142150955064,0.000583017062472,0.000380624044607
14,17.6659999688,2.3470000426,0.738018398994,0.919433976813,3,"(1, 3)","{'vect__ngram_range': (1, 3), 'vect__min_df': 3}",5,0.737965759408,0.919528727051,0.737666904371,0.919183748316,0.738422543893,0.919589455073,0.208625725,0.0452842692792,0.000310725349632,0.000178666726735
15,7.32266656558,1.20266668002,0.679938756229,0.856647902641,3,"(2, 2)","{'vect__ngram_range': (2, 2), 'vect__min_df': 3}",21,0.679990168945,0.856878144668,0.67919409144,0.856446230322,0.680632026641,0.856619332933,0.0757069111819,0.0391605547581,0.000588157920268,0.000177481776796
16,15.7313333352,1.89966670672,0.681486545866,0.879637328076,3,"(2, 3)","{'vect__ngram_range': (2, 3), 'vect__min_df': 3}",20,0.681431153189,0.880209162498,0.681193955187,0.879038920293,0.681834538425,0.879663901438,0.109179697724,0.138901246724,0.000264433433351,0.000478118752489
17,8.97699991862,1.18866674105,0.567688023381,0.663188680091,3,"(3, 3)","{'vect__ngram_range': (3, 3), 'vect__min_df': 3}",28,0.565044576304,0.663508210356,0.569827064699,0.663221816417,0.568192442483,0.6628360135,0.30406581114,0.0829832095791,0.00198476248029,0.000275421695162
