,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_vect__min_df,param_vect__ngram_range,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,1.84300001462,0.863333304723,0.727904710262,0.800396660777,1,"(1, 1)","{'vect__ngram_range': (1, 1), 'vect__min_df': 1}",11,0.728597028875,0.799729974444,0.729019516512,0.80015894151,0.726097537598,0.801301066377,0.0929982116418,0.0543097694061,0.00128943510444,0.000663056208388
1,7.38799993197,1.75433341662,0.745823608649,0.945706976174,1,"(1, 2)","{'vect__ngram_range': (1, 2), 'vect__min_df': 1}",2,0.744122573432,0.945049696609,0.747837523225,0.946127775154,0.745510721016,0.945943456758,0.104616703545,0.0357242334873,0.00153268076101,0.000470818887482
2,15.2209999561,2.59366671244,0.746450717994,0.980546079368,1,"(1, 3)","{'vect__ngram_range': (1, 3), 'vect__min_df': 1}",1,0.745775573732,0.980378599043,0.748266911611,0.980457799923,0.745309638456,0.980801839137,0.205374459809,0.0298924468033,0.00129826187409,0.00018371715501
3,5.8103334109,1.23533328374,0.705272111105,0.963021132124,1,"(2, 2)","{'vect__ngram_range': (2, 2), 'vect__min_df': 1}",17,0.703894752981,0.962822850196,0.70520449587,0.962769704421,0.706717122685,0.963470841754,0.107617635123,0.026042810229,0.00115321660788,0.000318732052624
4,13.65533336,2.14599990845,0.70610720555,0.985068437308,1,"(2, 3)","{'vect__ngram_range': (2, 3), 'vect__min_df': 1}",16,0.703794274664,0.98490095328,0.707011116356,0.984880874839,0.707516262901,0.985423483806,0.0612663058489,0.116713403492,0.00164845038385,0.000251189566577
5,7.88500006994,1.23199995359,0.631313539059,0.983422226558,1,"(3, 3)","{'vect__ngram_range': (3, 3), 'vect__min_df': 1}",26,0.628943262854,0.983045038977,0.633815816069,0.983455168357,0.631181534762,0.983766472341,0.0968193948424,0.0310268343384,0.00199140897314,0.000295443616997
6,2.05466667811,0.835666656494,0.726795567835,0.775750584096,2,"(1, 1)","{'vect__ngram_range': (1, 1), 'vect__min_df': 2}",12,0.727420853585,0.774612107548,0.727642003105,0.775617513967,0.725323807887,0.777022130773,0.0775686314602,0.0689025747767,0.00104458665645,0.000988377029964
7,7.28533323606,1.6740000248,0.741194405931,0.850070725977,2,"(1, 2)","{'vect__ngram_range': (1, 2), 'vect__min_df': 2}",3,0.74040960106,0.849106829548,0.742599129224,0.85016114063,0.740574471111,0.850944207752,0.0731406406177,0.0149666280179,0.000995573779025,0.000752826129884
8,14.8410000801,2.42166670163,0.738004210838,0.857584638252,2,"(1, 3)","{'vect__ngram_range': (1, 3), 'vect__min_df': 2}",5,0.736581742759,0.856628061939,0.739792621424,0.858283951496,0.737638258653,0.857841901323,0.118104462635,0.0506580178176,0.00133613778494,0.000700062269594
9,5.54299998283,1.16933337847,0.696508174417,0.83847455278,2,"(2, 2)","{'vect__ngram_range': (2, 2), 'vect__min_df': 2}",18,0.693694715168,0.838094390758,0.69700894209,0.837874796432,0.698820927167,0.839454471152,0.164066970712,0.0287673333149,0.00212250827829,0.000698682297042
10,13.1430000464,1.95433322589,0.691947781026,0.842661938064,2,"(2, 3)","{'vect__ngram_range': (2, 3), 'vect__min_df': 2}",19,0.688979412918,0.842756199374,0.694139862176,0.841907191193,0.692724088517,0.843322423624,0.0984513434664,0.124967553081,0.00217709223061,0.000581598145494
11,7.49833337466,1.18533325195,0.590363475164,0.719650259725,2,"(3, 3)","{'vect__ngram_range': (3, 3), 'vect__min_df': 2}",27,0.58742914193,0.720395119264,0.591901472366,0.718613052868,0.591759848131,0.719942607043,0.139001994427,0.0622325182994,0.00207570604643,0.000756324611228
12,2.08766659101,0.812000115712,0.725600203841,0.765950482227,3,"(1, 1)","{'vect__ngram_range': (1, 1), 'vect__min_df': 3}",13,0.726009524868,0.764852113093,0.726760025472,0.76545432288,0.724031019678,0.767545010708,0.116436794353,0.0360647847617,0.00115109205732,0.00115399450131
13,7.1136666139,1.68833335241,0.738063338745,0.817390644744,3,"(1, 2)","{'vect__ngram_range': (1, 2), 'vect__min_df': 3}",4,0.737109022411,0.816442793047,0.740012307605,0.816863880951,0.737068659909,0.818865260233,0.0894961173354,0.0747455349585,0.00137823671708,0.001056786603
14,14.7636667093,2.42866667112,0.733780019094,0.818861523231,3,"(1, 3)","{'vect__ngram_range': (1, 3), 'vect__min_df': 3}",7,0.732769313933,0.818357271212,0.73619893784,0.819058942274,0.73237176826,0.819168356207,0.139074013099,0.073067574844,0.00171812774628,0.000359347024564
15,5.57833337784,1.15300003688,0.689192939035,0.788886627552,3,"(2, 2)","{'vect__ngram_range': (2, 2), 'vect__min_df': 3}",20,0.687492689063,0.789070880457,0.689785077579,0.788389561023,0.690301079773,0.789199441175,0.125151458993,0.0172819734299,0.00122058194376,0.000355376152712
16,13.198666652,1.88099988302,0.683280466591,0.787111144591,3,"(2, 3)","{'vect__ngram_range': (2, 3), 'vect__min_df': 3}",22,0.681060108216,0.787278891195,0.685153708332,0.786306646946,0.683627592406,0.787747895634,0.0485821883698,0.140615396618,0.00168914125593,0.000600224200907
17,7.45466669401,1.18200008074,0.567462656206,0.643042448992,3,"(3, 3)","{'vect__ngram_range': (3, 3), 'vect__min_df': 3}",28,0.564883828136,0.644427764455,0.569071057955,0.64256126985,0.568433108196,0.642138312672,0.0765346837673,0.0474623152235,0.0018420235523,0.00099466825032
