,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_vect__min_df,param_vect__ngram_range,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,1.91399995486,0.862666686376,0.720781228756,0.801435998896,1,"(1, 1)","{'vect__ngram_range': (1, 1), 'vect__min_df': 1}",11,0.721444693433,0.800818030389,0.722608703433,0.801406318129,0.718290223513,0.802083648172,0.12349364453,0.0467641445529,0.00182436108444,0.000517112369501
1,7.9670000871,1.9483332634,0.746658754082,0.933518688282,1,"(1, 2)","{'vect__ngram_range': (1, 2), 'vect__min_df': 1}",2,0.745989242465,0.932746377634,0.747740620384,0.933977063932,0.746246388489,0.93383262328,0.0884646271383,0.0737125815805,0.000772169488227,0.000549280485917
2,16.3676666419,2.84166669846,0.750640388781,0.971475939411,1,"(1, 3)","{'vect__ngram_range': (1, 3), 'vect__min_df': 1}",1,0.749685954498,0.971043810869,0.752895671535,0.971645537424,0.749339505901,0.971738469939,0.213417117368,0.0347211695364,0.00160099598234,0.000307907367362
3,6.28233337402,1.30166657766,0.705109472641,0.957523566459,1,"(2, 2)","{'vect__ngram_range': (2, 2), 'vect__min_df': 1}",17,0.704092169278,0.95717069028,0.705261118949,0.957124424444,0.705975152595,0.958275584652,0.110058503143,0.0188386031802,0.000776165924969,0.000532092507073
4,14.6249999205,2.25900006294,0.707586876381,0.981417993848,1,"(2, 3)","{'vect__ngram_range': (2, 3), 'vect__min_df': 1}",16,0.706109046807,0.981246081977,0.708242732264,0.981232655553,0.708408871814,0.981775244013,0.0703467983747,0.0842497060754,0.0010471890652,0.000252673475097
5,8.60200007757,1.23099994659,0.635773204626,0.983769481735,1,"(3, 3)","{'vect__ngram_range': (3, 3), 'vect__min_df': 1}",26,0.633296554979,0.983416564149,0.637135367409,0.983806852561,0.636887720971,0.984085028494,0.106103763812,0.0455265241172,0.00175418320414,0.000274175830545
6,2.12266667684,0.854333400726,0.720095360615,0.777078446417,2,"(1, 1)","{'vect__ngram_range': (1, 1), 'vect__min_df': 2}",12,0.72121330439,0.776587521639,0.721164790886,0.776866618273,0.717907928709,0.777781199341,0.0790034919885,0.0522833548781,0.00154685427639,0.000509816951594
7,7.43933327993,1.72433336576,0.743736680053,0.854734480514,2,"(1, 2)","{'vect__ngram_range': (1, 2), 'vect__min_df': 2}",4,0.74314854757,0.854108854027,0.745443506192,0.855620899144,0.742617956807,0.854473688372,0.0986249829341,0.0220656151571,0.00122620058904,0.000644246078927
8,15.2383333047,2.5766667525,0.745897066637,0.866611355958,2,"(1, 3)","{'vect__ngram_range': (1, 3), 'vect__min_df': 2}",3,0.744840368036,0.865859182542,0.747675649864,0.866966433924,0.745175162916,0.867008451409,0.0428200377079,0.0778773817117,0.001265061758,0.000532143466541
9,5.63300005595,1.21233336131,0.698726200333,0.851826724403,2,"(2, 2)","{'vect__ngram_range': (2, 2), 'vect__min_df': 2}",19,0.696653937824,0.850947135427,0.700435635946,0.852018321039,0.699089036827,0.852514716742,0.19532025481,0.0302141005771,0.00156505097344,0.000654145625241
10,13.4493333499,1.9913333257,0.701250722502,0.866199575166,2,"(2, 3)","{'vect__ngram_range': (2, 3), 'vect__min_df': 2}",18,0.698432049928,0.865160670653,0.702774081722,0.86604428352,0.702546070119,0.867393771324,0.036645384687,0.125754646588,0.00199528818018,0.000918248794714
11,7.53766663869,1.18899997075,0.59570336579,0.738624751632,2,"(3, 3)","{'vect__ngram_range': (3, 3), 'vect__min_df': 2}",27,0.592955293273,0.738379413515,0.597229608389,0.738540024138,0.596925228027,0.738954817242,0.10662191517,0.078604514473,0.00194716264985,0.00024242720341
12,2.14333335559,0.837333281835,0.719138865804,0.76640532481,3,"(1, 1)","{'vect__ngram_range': (1, 1), 'vect__min_df': 3}",13,0.720003945871,0.765800429063,0.72079283053,0.766072659036,0.716619754378,0.767342886332,0.10837386791,0.0294882237194,0.00181013848707,0.000672207058752
13,7.29533338547,1.71666669846,0.741248489558,0.826219398864,3,"(1, 2)","{'vect__ngram_range': (1, 2), 'vect__min_df': 3}",6,0.740746277629,0.825902847941,0.742644572401,0.826768346926,0.740354594999,0.825987001726,0.104244296608,0.0645255933088,0.00100005281968,0.000389682302889
14,14.9620000521,2.45866672198,0.742582288987,0.832713929949,3,"(1, 3)","{'vect__ngram_range': (1, 3), 'vect__min_df': 3}",5,0.742027686274,0.832193991383,0.744773664615,0.83327514181,0.740945472776,0.832672656654,0.0565153651768,0.105024885291,0.00161130138186,0.000442341629213
15,5.51233331362,1.15933338801,0.692291063689,0.802930470291,3,"(2, 2)","{'vect__ngram_range': (2, 2), 'vect__min_df': 3}",21,0.691241057797,0.803107900388,0.693319435319,0.802602079311,0.692312698523,0.803081431172,0.183465377438,0.0187319873677,0.000848635706399,0.000232458786838
16,13.2483332952,1.94200007121,0.694898599794,0.812464844717,3,"(2, 3)","{'vect__ngram_range': (2, 3), 'vect__min_df': 3}",20,0.693471759545,0.812403353151,0.6962158646,0.812096159848,0.695008178135,0.812895021151,0.0939585540363,0.12983059364,0.0011229574222,0.000329019508077
17,7.51666665077,1.19900004069,0.568309629194,0.649078254367,3,"(3, 3)","{'vect__ngram_range': (3, 3), 'vect__min_df': 3}",28,0.565058756571,0.649837777268,0.570148020806,0.649117941038,0.569722147566,0.648279044796,0.114243411115,0.0768938307445,0.00230529480992,0.0006369683421
